original_image_path,processed_image_path,true_label,baseline_pred,compressed_pred,baseline_correct,compressed_correct,prediction_match,baseline_confidence,compressed_confidence,baseline_time_ms,compressed_time_ms
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y117.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y117.jpg,1,1,1,1,1,1,0.9967769980430604,0.9528793692588806,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y12.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y12.jpg,1,1,1,1,1,1,0.9990309476852416,0.9958645105361938,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y120.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y120.jpg,1,1,1,1,1,1,0.8126003742218018,0.9673203825950624,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y13.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y13.jpg,1,1,1,1,1,1,0.9991808533668518,0.9981589913368224,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y14.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y14.jpg,1,1,1,1,1,1,0.9996235370635986,0.9984040856361388,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y146.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y146.jpg,1,1,1,1,1,1,0.9971877932548524,0.9799006581306458,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y147.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y147.jpg,1,1,1,1,1,1,0.9968948364257812,0.9968132376670836,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y148.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y148.jpg,1,1,1,1,1,1,0.9984251260757446,0.9949966669082642,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y15.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y15.jpg,1,1,1,1,1,1,0.983880579471588,0.970244288444519,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y153.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y153.jpg,1,1,1,1,1,1,0.9999799728393556,0.9991573095321656,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y154.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y154.jpg,1,1,1,1,1,1,0.9998528957366944,0.9999523162841796,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y155.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y155.jpg,1,1,1,1,1,1,0.9990129470825196,0.9978693723678588,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y156.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y156.jpg,1,1,1,1,1,1,0.9992653727531432,0.9943892359733582,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y157.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y157.jpg,1,1,1,1,1,1,0.9968494772911072,0.9966625571250916,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y158.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y158.jpg,1,1,1,1,1,1,0.9532489776611328,0.8649880290031433,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y159.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y159.jpg,1,1,1,1,1,1,0.9939263463020324,0.9931083917617798,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y16.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y16.jpg,1,1,1,1,1,1,0.9983723759651184,0.9936601519584656,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y160.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y160.jpg,1,1,1,1,1,1,0.980565905570984,0.982236921787262,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y161.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y161.jpg,1,1,1,1,1,1,0.9987832903862,0.997639775276184,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y162.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y162.jpg,1,1,1,1,1,1,0.9981027245521544,0.9979581832885742,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y163.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y163.jpg,1,1,1,1,1,1,0.9951300621032716,0.9868250489234924,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y164.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y164.jpg,1,1,1,1,1,1,0.9985950589179992,0.99944669008255,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y165.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y165.jpg,1,1,1,1,1,1,0.8969117999076843,0.9323842525482178,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y166.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y166.jpg,1,1,1,1,1,1,0.9746624827384948,0.962519645690918,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y167.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y167.jpg,1,1,1,1,1,1,0.763741672039032,0.7879357933998108,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y168.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y168.jpg,1,1,1,1,1,1,0.9569488763809204,0.9628661274909972,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y169.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y169.jpg,1,1,1,1,1,1,0.9991808533668518,0.9981589913368224,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y17.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y17.jpg,1,1,1,1,1,1,0.9996235370635986,0.9984040856361388,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y170.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y170.jpg,1,1,1,1,1,1,0.9720630049705504,0.9873884916305542,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y18.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y18.jpg,1,1,1,1,1,1,0.9954535961151124,0.9768216013908386,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y180.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y180.jpg,1,1,1,1,1,1,0.9858632683753968,0.9980588555336,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y181.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y181.jpg,1,1,1,1,1,1,0.983880579471588,0.970244288444519,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y182.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y182.jpg,1,1,1,1,1,1,0.9985349178314208,0.9982012510299684,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y183.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y183.jpg,1,1,1,1,1,1,0.9981162548065186,0.9988282322883606,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y184.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y184.jpg,1,1,1,1,1,1,0.9959123730659484,0.9950361847877502,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y185.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y185.jpg,1,1,1,1,1,1,0.9959087371826172,0.961139440536499,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y186.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y186.jpg,1,1,1,1,1,1,0.8936526775360107,0.9103600382804872,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y187.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y187.jpg,1,1,1,1,1,1,0.9212709665298462,0.575400710105896,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y188.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y188.jpg,1,1,1,1,1,1,0.983227014541626,0.9877147674560548,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y19.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y19.jpg,1,1,1,1,1,1,0.9969695210456848,0.9942055344581604,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y192.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y192.jpg,1,1,1,1,1,1,0.9916535019874572,0.9934292435646056,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y193.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y193.jpg,1,1,1,1,1,1,0.9919087290763856,0.9895116686820984,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y194.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y194.jpg,1,1,1,1,1,1,0.9930474162101746,0.9922475814819336,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y195.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y195.jpg,1,1,1,1,1,1,0.9266119599342346,0.9565658569335938,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y2.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y2.jpg,1,1,1,1,1,1,0.9997512698173524,0.9981021285057068,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y20.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y20.jpg,1,1,1,1,1,1,0.9968895316123962,0.9747518301010132,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y21.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y21.jpg,1,1,1,1,1,1,0.9996157884597778,0.9985308647155762,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y22.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y22.jpg,1,1,1,1,1,1,0.9809356927871704,0.9022297263145448,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y23.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y23.jpg,1,1,1,1,1,1,0.9988141059875488,0.9962827563285828,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y24.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y24.jpg,1,1,1,1,1,1,0.9973012804985046,0.9964237809181212,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y242.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y242.jpg,1,1,1,1,1,1,0.962227702140808,0.9611243605613708,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y243.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y243.jpg,1,1,1,1,1,1,0.9989933371543884,0.9992567896842957,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y244.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y244.jpg,1,1,1,1,1,1,0.964659869670868,0.965142548084259,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y245.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y245.jpg,1,1,1,1,1,1,0.996913194656372,0.9724498391151428,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y246.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y246.jpg,1,1,1,1,1,1,0.9353554248809814,0.9727132320404052,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y247.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y247.jpg,1,1,1,1,1,1,0.8959611058235168,0.7921404838562012,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y248.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y248.jpg,1,1,1,1,1,1,0.9998600482940674,0.9968245029449464,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y249.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y249.jpg,1,1,1,1,1,1,0.9957697987556458,0.9803784489631652,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y25.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y25.jpg,1,1,1,1,1,1,0.996493637561798,0.9992796778678894,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y250.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y250.jpg,1,1,1,1,1,1,0.9970356225967408,0.9911421537399292,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y251.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y251.jpg,1,1,1,1,1,1,0.993591845035553,0.985803246498108,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y252.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y252.jpg,1,1,1,1,1,1,0.9746358394622804,0.962116241455078,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y253.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y253.jpg,1,1,1,1,1,1,0.9679571390151978,0.923976182937622,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y254.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y254.jpg,1,1,1,1,1,1,0.9988192915916444,0.9989694356918336,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y255.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y255.jpg,1,1,1,1,1,1,0.996994137763977,0.9944002032279968,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y256.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y256.jpg,1,1,1,1,1,1,0.9996812343597412,0.9979520440101624,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y257.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y257.jpg,1,1,1,1,1,1,0.9988024234771729,0.9937517046928406,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y258.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y258.jpg,1,1,1,1,1,1,0.9978476762771606,0.990830898284912,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y259.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y259.jpg,1,1,1,1,1,1,0.9980908036231996,0.994358241558075,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y26.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y26.jpg,1,1,1,1,1,1,0.9678142070770264,0.9596636295318604,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y27.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y27.jpg,1,1,1,1,1,1,0.9905931353569032,0.989974558353424,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y28.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y28.jpg,1,1,1,1,1,1,0.9997296929359436,0.9996730089187622,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y29.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y29.jpg,1,1,1,1,1,1,0.933639407157898,0.9333853721618652,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y3.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y3.jpg,1,1,1,1,1,1,0.9993196725845336,0.996614396572113,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y30.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y30.jpg,1,1,1,1,1,1,0.9981374740600586,0.9980024695396424,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y31.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y31.jpg,1,1,1,1,1,1,0.9987515211105348,0.9971524477005004,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y32.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y32.jpg,1,1,1,1,1,1,0.9742079973220824,0.9213685989379884,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y33.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y33.jpg,1,1,1,1,1,1,0.9951855540275574,0.9305614829063416,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y34.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y34.jpg,1,1,1,1,1,1,0.983880579471588,0.970244288444519,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y35.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y35.jpg,1,1,1,1,1,1,0.9996606111526488,0.9882309436798096,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y36.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y36.jpg,1,1,1,1,1,1,0.995989978313446,0.9817610383033752,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y37.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y37.jpg,1,1,1,1,1,1,0.9981866478919984,0.9860646724700928,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y38.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y38.jpg,1,1,1,1,1,1,0.9981374740600586,0.9980024695396424,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y39.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y39.jpg,1,1,1,1,1,1,0.9981379508972168,0.9966519474983216,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y4.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y4.jpg,1,1,1,1,1,1,0.9892622828483582,0.9297412633895874,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y40.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y40.jpg,1,1,1,1,1,1,0.9962691068649292,0.9933638572692872,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y41.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y41.jpg,1,1,1,1,1,1,0.9996113181114196,0.997199535369873,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y42.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y42.jpg,1,1,1,1,1,1,0.9978113770484924,0.9974579215049744,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y44.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y44.jpg,1,1,1,1,1,1,0.9963880777359008,0.9896786212921144,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y45.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y45.jpg,1,1,1,1,1,1,0.8659051060676575,0.9035446643829346,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y46.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y46.jpg,1,1,1,1,1,1,0.9395412802696228,0.9433768391609192,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y47.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y47.jpg,1,1,1,1,1,1,0.9790265560150146,0.9785314798355104,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y49.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y49.jpg,1,1,1,1,1,1,0.99457448720932,0.9861080050468444,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y50.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y50.jpg,1,1,1,1,1,1,0.9566356539726256,0.9712834358215332,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y51.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y51.jpg,1,1,1,1,1,1,0.993122398853302,0.9984461665153505,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y52.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y52.jpg,1,1,1,1,1,1,0.9978160858154296,0.9962297081947328,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y53.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y53.jpg,1,1,1,1,1,1,0.9971553087234496,0.980369746685028,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y54.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y54.jpg,1,1,1,1,1,1,0.9981374740600586,0.9980024695396424,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y55.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y55.jpg,1,1,1,1,1,1,0.998596966266632,0.9973549842834472,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y56.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y56.jpg,1,1,1,1,1,1,0.9884371161460876,0.9252927899360656,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y58.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y58.jpg,1,1,1,1,1,1,0.9967250227928162,0.98257577419281,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y59.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y59.jpg,1,1,1,1,1,1,0.6743481755256653,0.5977083444595337,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y6.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y6.jpg,1,1,1,1,1,1,0.997835099697113,0.9967443943023682,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y60.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y60.jpg,1,1,1,1,1,1,0.9985947012901306,0.9937238097190856,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y61.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y61.jpg,1,1,1,1,1,1,0.9997863173484802,0.999685287475586,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y62.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y62.jpg,1,1,1,1,1,1,0.9987515211105348,0.9971524477005004,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y65.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y65.jpg,1,1,1,1,1,1,0.9968690276145936,0.9894519448280334,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y66.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y66.jpg,1,1,1,1,1,1,0.9976571798324584,0.9935654997825624,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y67.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y67.jpg,1,1,1,1,1,1,0.8372796177864075,0.5857018828392029,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y69.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y69.jpg,1,1,1,1,1,1,0.996493637561798,0.9992796778678894,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y7.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y7.jpg,1,1,1,1,1,1,0.9680840373039246,0.8039717078208923,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y70.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y70.jpg,1,1,1,1,1,1,0.9981374740600586,0.9980024695396424,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y71.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y71.jpg,1,1,1,1,1,1,0.9994633793830872,0.9995189905166626,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y73.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y73.jpg,1,1,1,1,1,1,0.999831199645996,0.9983564019203186,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y74.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y74.jpg,1,1,1,1,1,1,0.998596966266632,0.9973549842834472,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y75.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y75.jpg,1,1,1,1,1,1,0.9974032044410706,0.9960992336273192,0,0
